ottol_name.id,ottol_name.uid,ottol_name.parent_uid,ottol_name.accepted_uid,ottol_name.preottol_taxid,ottol_name.preottol_parent_taxid,ottol_name.preottol_source,ottol_name.preottol_source_taxid,ottol_name.ncbi_taxid,ottol_name.gbif_taxid,ottol_name.namebank_taxid,ottol_name.treebase_taxid,ottol_name.name,ottol_name.unique_name,ottol_name.rank,ottol_name.comments,ottol_name.mtime
11391,<NULL>,<NULL>,<NULL>,102040630,100559334,U4,3-135111016,<NULL>,<NULL>,<NULL>,<NULL>,Eriope filifolia,Eriope filifolia,species,<NULL>,2012-10-22 18:13:12
12662,<NULL>,<NULL>,<NULL>,100912621,101299820,U4,3-25964,<NULL>,<NULL>,<NULL>,<NULL>,Aphyllanthaceae,Aphyllanthaceae,family,<NULL>,2012-10-22 18:13:12
14756,<NULL>,<NULL>,<NULL>,100561376,101842408,COL,,<NULL>,<NULL>,<NULL>,<NULL>,Notoseris triflora,Notoseris triflora,species,<NULL>,2012-10-22 18:13:12
18172,<NULL>,<NULL>,<NULL>,100006237,102012046,COL,,<NULL>,<NULL>,<NULL>,<NULL>,Psilurus incurvus,Psilurus incurvus,species,<NULL>,2012-10-22 18:13:12
19993,<NULL>,<NULL>,<NULL>,101206915,101712494,COL,,<NULL>,<NULL>,<NULL>,<NULL>,Lucilia recurva,Lucilia recurva,species,<NULL>,2012-10-22 18:13:12
26789,<NULL>,<NULL>,<NULL>,100694817,100204041,U4,3-20324016,<NULL>,<NULL>,<NULL>,<NULL>,Hyptis conferta,Hyptis conferta,species,<NULL>,2012-10-22 18:13:12
27145,<NULL>,<NULL>,<NULL>,102020607,102020609,U4,3-112495016,<NULL>,<NULL>,<NULL>,<NULL>,Dirhamphis mexicana,Dirhamphis mexicana,species,<NULL>,2012-10-22 18:13:12
27682,<NULL>,<NULL>,<NULL>,101515297,101014510,U4,3-24726,<NULL>,<NULL>,<NULL>,<NULL>,Pseudophleum,Pseudophleum,genus,<NULL>,2012-10-22 18:13:12
27694,<NULL>,<NULL>,<NULL>,101561875,101712494,COL,,<NULL>,<NULL>,<NULL>,<NULL>,Lucilia nitens,Lucilia nitens,species,<NULL>,2012-10-22 18:13:12
29313,<NULL>,<NULL>,<NULL>,101855663,101696893,COL,,<NULL>,<NULL>,<NULL>,<NULL>,Onoseris annua,Onoseris annua,species,<NULL>,2012-10-22 18:13:12
30679,<NULL>,<NULL>,<NULL>,101450411,101236694,NCBI,570170,<NULL>,<NULL>,<NULL>,<NULL>,Catabrosella araratica,Catabrosella araratica,species,<NULL>,2012-10-22 18:13:12
35275,<NULL>,<NULL>,<NULL>,101952306,101014510,U4,3-24838,<NULL>,<NULL>,<NULL>,<NULL>,Scribneria,Scribneria,genus,<NULL>,2012-10-22 18:13:12
35363,<NULL>,<NULL>,<NULL>,100273830,100418218,NCBI,111370,<NULL>,<NULL>,<NULL>,<NULL>,Ambrostoma quadriimpressum,Ambrostoma quadriimpressum,species,<NULL>,2012-10-22 18:13:12
36841,<NULL>,<NULL>,<NULL>,100032290,100032287,U4,8734288,<NULL>,<NULL>,<NULL>,<NULL>,Phania funesta,Phania funesta,species,<NULL>,2012-10-22 18:13:12
37581,<NULL>,<NULL>,<NULL>,101195811,100319489,IRMNG,10238737,148582,<NULL>,<NULL>,<NULL>,Gaussia princeps,Gaussia princeps,species,<NULL>,2012-12-07 09:33:15
42953,<NULL>,<NULL>,<NULL>,100061007,101014510,U4,3-25115,<NULL>,<NULL>,<NULL>,<NULL>,Vulpiella,Vulpiella,genus,<NULL>,2012-10-22 18:13:12
42954,<NULL>,<NULL>,<NULL>,100061006,101014510,U4,3-25116,200283,<NULL>,<NULL>,<NULL>,Wangenheimia,Wangenheimia,genus,<NULL>,2012-12-03 14:38:00
42960,<NULL>,<NULL>,<NULL>,100061009,101014510,U4,3-25123,<NULL>,<NULL>,<NULL>,<NULL>,Ystia,Ystia,genus,<NULL>,2012-10-22 18:13:12
43266,<NULL>,<NULL>,<NULL>,101822703,101014510,U4,3-23443,368333,<NULL>,<NULL>,<NULL>,Anthochloa,Anthochloa,genus,<NULL>,2012-12-03 14:38:00
43271,<NULL>,<NULL>,<NULL>,101822704,101014510,U4,3-23449,388694,<NULL>,<NULL>,<NULL>,Antinoria,Antinoria,genus,<NULL>,2012-12-03 14:38:00
45332,<NULL>,<NULL>,<NULL>,101937722,101886574,COL,,<NULL>,<NULL>,<NULL>,<NULL>,Novafabricia triangularis,Novafabricia triangularis,species,<NULL>,2012-10-22 18:13:12
47086,<NULL>,<NULL>,<NULL>,101450612,100180222,NCBI,112477,<NULL>,<NULL>,<NULL>,<NULL>,Reticulitermes kanmonensis,Reticulitermes kanmonensis,species,<NULL>,2012-10-22 18:13:12
50131,<NULL>,<NULL>,<NULL>,100622434,100180222,NCBI,104033,<NULL>,<NULL>,<NULL>,<NULL>,Reticulitermes yaeyamanus,Reticulitermes yaeyamanus,species,<NULL>,2012-10-22 18:13:12
50873,<NULL>,<NULL>,<NULL>,100180444,100371554,COL,,<NULL>,<NULL>,<NULL>,<NULL>,Metalasia montana,Metalasia montana,species,<NULL>,2012-10-22 18:13:12
57903,<NULL>,<NULL>,<NULL>,100217234,100217235,U4,3-156830016,<NULL>,<NULL>,<NULL>,<NULL>,Solanum citrullifolium setigerum,Solanum citrullifolium setigerum,subspecies,<NULL>,2012-10-22 18:13:12
59711,<NULL>,<NULL>,<NULL>,100516266,101364186,COL,,<NULL>,<NULL>,<NULL>,<NULL>,Luciliocline catamarcensis,Luciliocline catamarcensis,species,<NULL>,2012-10-22 18:13:12
62500,<NULL>,<NULL>,<NULL>,101667765,102038026,COL,,<NULL>,<NULL>,<NULL>,<NULL>,Facelis plumosa,Facelis plumosa,species,<NULL>,2012-10-22 18:13:12
63199,<NULL>,<NULL>,<NULL>,101888217,101014510,U4,3-24847,52160,<NULL>,<NULL>,<NULL>,Sesleria,Sesleria,genus,<NULL>,2012-12-03 14:38:01
79812,<NULL>,<NULL>,<NULL>,100278118,101779749,NCBI,456995,<NULL>,<NULL>,<NULL>,<NULL>,Spyridium ramosissimum,Spyridium ramosissimum,species,<NULL>,2012-10-22 18:13:12
85324,<NULL>,<NULL>,<NULL>,101208674,100204041,U4,3-38876016,<NULL>,<NULL>,<NULL>,<NULL>,Hyptis lacunosa,Hyptis lacunosa,species,<NULL>,2012-10-22 18:13:12
88052,<NULL>,<NULL>,<NULL>,101073675,101188189,U4,257163,93486,<NULL>,<NULL>,<NULL>,Stenella araguata,Stenella araguata,species,<NULL>,2012-12-11 11:14:18
94246,<NULL>,<NULL>,<NULL>,101511085,100279414,U4,9-14174,405751,<NULL>,<NULL>,<NULL>,Pleurostomum flabellatum,Pleurostomum flabellatum,species,<NULL>,2012-11-16 11:38:35
97791,<NULL>,<NULL>,<NULL>,101135767,101014510,U4,3-24096,<NULL>,<NULL>,<NULL>,<NULL>,Glyphochloa,Glyphochloa,genus,<NULL>,2012-10-22 18:13:12
97794,<NULL>,<NULL>,<NULL>,101135764,101014510,U4,3-24103,<NULL>,<NULL>,<NULL>,<NULL>,Griffithsochloa,Griffithsochloa,genus,<NULL>,2012-10-22 18:13:12
98196,<NULL>,<NULL>,<NULL>,101283669,100171435,NCBI,80371,<NULL>,<NULL>,<NULL>,<NULL>,Begonia taipeiensis,Begonia taipeiensis,species,<NULL>,2012-10-22 18:13:12
101471,<NULL>,<NULL>,<NULL>,100132128,101561862,U4,373538,<NULL>,<NULL>,<NULL>,<NULL>,Rhodotorula pinicola,Rhodotorula pinicola,species,<NULL>,2012-10-22 18:13:12
103247,<NULL>,<NULL>,<NULL>,101030586,101630989,COL,,<NULL>,<NULL>,<NULL>,<NULL>,Calopsis fruticosa,Calopsis fruticosa,species,<NULL>,2012-10-22 18:13:12
104369,<NULL>,<NULL>,<NULL>,101707422,101014510,U4,3-24966,<NULL>,<NULL>,<NULL>,<NULL>,Tarigidia,Tarigidia,genus,<NULL>,2012-10-22 18:13:12
104744,<NULL>,<NULL>,<NULL>,101663467,100865798,COL,,<NULL>,<NULL>,<NULL>,<NULL>,Coleochlamys perforata,Coleochlamys perforata,species,<NULL>,2012-10-22 18:13:12
108409,<NULL>,<NULL>,<NULL>,100092903,100275089,U4,114747,<NULL>,<NULL>,<NULL>,<NULL>,Coprinus americanus,Coprinus americanus,species,<NULL>,2012-10-22 18:13:12
123770,<NULL>,<NULL>,<NULL>,100854222,100539120,U4,3-17825016,<NULL>,<NULL>,<NULL>,<NULL>,Neblinantha neblinae,Neblinantha neblinae,species,<NULL>,2012-10-22 18:13:12
129364,<NULL>,<NULL>,<NULL>,101527627,101527625,U4,3-52318016,<NULL>,<NULL>,<NULL>,<NULL>,Peltodon radicans,Peltodon radicans,species,<NULL>,2012-10-22 18:13:12
129366,<NULL>,<NULL>,<NULL>,101527626,101527625,U4,3-33721016,<NULL>,<NULL>,<NULL>,<NULL>,Peltodon longipes,Peltodon longipes,species,<NULL>,2012-10-22 18:13:12
131408,<NULL>,<NULL>,<NULL>,100929219,100035931,U4,8756888,<NULL>,<NULL>,<NULL>,<NULL>,Villa ovata,Villa ovata,species,<NULL>,2012-10-22 18:13:12
135134,<NULL>,<NULL>,<NULL>,100551056,101014510,U4,3-25102,<NULL>,<NULL>,<NULL>,<NULL>,Viguierella,Viguierella,genus,<NULL>,2012-10-22 18:13:12
135136,<NULL>,<NULL>,<NULL>,100551054,101014510,U4,3-25100,<NULL>,<NULL>,<NULL>,<NULL>,Vietnamochloa,Vietnamochloa,genus,<NULL>,2012-10-22 18:13:12
140445,<NULL>,<NULL>,<NULL>,100714763,100204041,U4,3-45088016,<NULL>,<NULL>,<NULL>,<NULL>,Hyptis lappulacea,Hyptis lappulacea,species,<NULL>,2012-10-22 18:13:12
144767,<NULL>,<NULL>,<NULL>,100594969,101578822,U4,316328,<NULL>,<NULL>,<NULL>,<NULL>,Lamproderma muscorum,Lamproderma muscorum,species,<NULL>,2012-10-22 18:13:12
146452,<NULL>,<NULL>,<NULL>,100471140,100371554,COL,,<NULL>,<NULL>,<NULL>,<NULL>,Metalasia muraltiifolia,Metalasia muraltiifolia,species,<NULL>,2012-10-22 18:13:12
148059,<NULL>,<NULL>,<NULL>,101794203,100234007,COL,,<NULL>,<NULL>,<NULL>,<NULL>,Pseudofabriciola longipyga,Pseudofabriciola longipyga,species,<NULL>,2012-10-22 18:13:12
148346,<NULL>,<NULL>,<NULL>,101995554,101848129,U4,3-29571016,<NULL>,<NULL>,<NULL>,<NULL>,Polypodium rusbyi,Polypodium rusbyi,species,<NULL>,2012-10-22 18:13:12
148445,<NULL>,<NULL>,<NULL>,101193608,101325322,U4,3-10774,<NULL>,<NULL>,<NULL>,<NULL>,Hybridella,Hybridella,genus,<NULL>,2012-10-22 18:13:12
150685,<NULL>,<NULL>,<NULL>,100227465,101888217,COL,,58931,<NULL>,<NULL>,<NULL>,Sesleria caerulea,Sesleria caerulea,species,<NULL>,2012-12-07 12:33:29
150830,<NULL>,<NULL>,<NULL>,100383689,100383690,U4,9-28603,<NULL>,<NULL>,<NULL>,<NULL>,Pileidinium ciceropse,Pileidinium ciceropse,species,<NULL>,2012-10-22 18:13:12
151279,<NULL>,<NULL>,<NULL>,100940964,101949887,U4,3-142778016,<NULL>,<NULL>,<NULL>,<NULL>,Cuscuta racemosa miniata,Cuscuta racemosa miniata,subspecies,<NULL>,2012-10-22 18:13:12
160168,<NULL>,<NULL>,<NULL>,100974628,101630984,COL,,<NULL>,<NULL>,<NULL>,<NULL>,Zingeria kochii,Zingeria kochii,species,<NULL>,2012-10-22 18:13:12
160310,<NULL>,<NULL>,<NULL>,101058296,100869236,NCBI,139476,<NULL>,<NULL>,<NULL>,<NULL>,Homalodisca lacerta,Homalodisca lacerta,species,<NULL>,2012-10-22 18:13:12
160748,<NULL>,<NULL>,<NULL>,101878714,100078099,COL,,<NULL>,<NULL>,<NULL>,<NULL>,Belloa chilensis,Belloa chilensis,species,<NULL>,2012-10-22 18:13:12
164479,<NULL>,<NULL>,<NULL>,100500129,101185280,U4,3-71916016,<NULL>,<NULL>,<NULL>,<NULL>,Alsophila abbottii,Alsophila abbottii,species,<NULL>,2012-10-22 18:13:12
167809,<NULL>,<NULL>,<NULL>,101712499,101712494,U4,3-45181016,<NULL>,<NULL>,<NULL>,<NULL>,Lucilia acutifolia,Lucilia acutifolia,species,<NULL>,2012-10-22 18:13:12
169400,<NULL>,<NULL>,<NULL>,100802891,100347470,NCBI,100383,<NULL>,<NULL>,<NULL>,<NULL>,Mus poschiavinus,Mus poschiavinus,species,<NULL>,2012-10-22 18:13:12
170691,<NULL>,<NULL>,<NULL>,100204040,100204041,U4,3-115728016,<NULL>,<NULL>,<NULL>,<NULL>,Hyptis argyrophylla,Hyptis argyrophylla,species,<NULL>,2012-10-22 18:13:12
172390,<NULL>,<NULL>,<NULL>,101502103,101961184,NCBI,162123,<NULL>,<NULL>,<NULL>,<NULL>,Hyaloperonospora dentariae,Hyaloperonospora dentariae,species,<NULL>,2012-10-22 18:13:12
172667,<NULL>,<NULL>,<NULL>,100086188,100253373,COL,,<NULL>,<NULL>,<NULL>,<NULL>,Aciculomarphysa comes,Aciculomarphysa comes,species,<NULL>,2012-10-22 18:13:12
173389,<NULL>,<NULL>,<NULL>,101993133,101561862,U4,338576,<NULL>,<NULL>,<NULL>,<NULL>,Rhodotorula laryngis,Rhodotorula laryngis,species,<NULL>,2012-10-22 18:13:12
173409,<NULL>,<NULL>,<NULL>,101993135,101561862,U4,338575,<NULL>,<NULL>,<NULL>,<NULL>,Rhodotorula lactosa,Rhodotorula lactosa,species,<NULL>,2012-10-22 18:13:12
182808,<NULL>,<NULL>,<NULL>,100231969,100625324,NCBI,259045,<NULL>,<NULL>,<NULL>,<NULL>,Phanerobia pelophila,Phanerobia pelophila,species,<NULL>,2012-10-22 18:13:12
186881,<NULL>,<NULL>,<NULL>,100545466,100757209,U4,3-43298016,<NULL>,<NULL>,<NULL>,<NULL>,Cordia bullata,Cordia bullata,species,<NULL>,2012-10-22 18:13:12
191734,<NULL>,<NULL>,<NULL>,102040556,101888217,COL,,<NULL>,<NULL>,<NULL>,<NULL>,Sesleria argentea,Sesleria argentea,species,<NULL>,2012-10-22 18:13:12
200119,<NULL>,<NULL>,<NULL>,100044935,101107607,U4,,<NULL>,<NULL>,<NULL>,<NULL>,Subulatomonas,Subulatomonas,genus,<NULL>,2012-10-22 18:13:12
200120,<NULL>,<NULL>,<NULL>,100044936,100044935,U4,,<NULL>,<NULL>,<NULL>,<NULL>,Subulatomonas tetraspora,Subulatomonas tetraspora,species,<NULL>,2012-10-22 18:13:12
200565,<NULL>,<NULL>,<NULL>,101499844,101898022,U4,3-98829016,<NULL>,<NULL>,<NULL>,<NULL>,Licaria canella,Licaria canella,species,<NULL>,2012-10-22 18:13:12
200569,<NULL>,<NULL>,<NULL>,101499840,100153904,U4,409515,<NULL>,<NULL>,<NULL>,<NULL>,Verrucaria parmigera,Verrucaria parmigera,species,<NULL>,2012-10-22 18:13:12
201041,<NULL>,<NULL>,<NULL>,101744440,100058166,U4,3-136171016,<NULL>,<NULL>,<NULL>,<NULL>,Aristolochia raja,Aristolochia raja,species,<NULL>,2012-10-22 18:13:12
202299,<NULL>,<NULL>,<NULL>,101493689,101493696,U4,8705818,<NULL>,<NULL>,<NULL>,<NULL>,Prosthiochaeta bifasciata,Prosthiochaeta bifasciata,species,<NULL>,2012-10-22 18:13:12
205513,<NULL>,<NULL>,<NULL>,102020828,102020830,U4,9-28562,480918,<NULL>,<NULL>,<NULL>,Stephanopogon minuta,Stephanopogon minuta,species,<NULL>,2012-11-16 11:38:35
207253,<NULL>,<NULL>,<NULL>,101524950,100064920,COL,,<NULL>,<NULL>,<NULL>,<NULL>,Cuatrecasasiella argentina,Cuatrecasasiella argentina,species,<NULL>,2012-10-22 18:13:12
207674,<NULL>,<NULL>,<NULL>,100748469,101014510,U4,3-24216,<NULL>,<NULL>,<NULL>,<NULL>,Ischnurus,Ischnurus,genus,<NULL>,2012-10-22 18:13:12
207675,<NULL>,<NULL>,<NULL>,100748468,101014510,U4,3-24215,<NULL>,<NULL>,<NULL>,<NULL>,Ischnochloa,Ischnochloa,genus,<NULL>,2012-10-22 18:13:12
210041,<NULL>,<NULL>,<NULL>,100678530,100348853,U4,3-86845016,<NULL>,<NULL>,<NULL>,<NULL>,Bursera graveolens,Bursera graveolens,species,<NULL>,2012-10-22 18:13:12
210063,<NULL>,<NULL>,<NULL>,100526790,101364186,COL,,<NULL>,<NULL>,<NULL>,<NULL>,Luciliocline burkartii,Luciliocline burkartii,species,<NULL>,2012-10-22 18:13:12
215507,<NULL>,<NULL>,<NULL>,101919354,100448384,IRMNG,10837218,<NULL>,<NULL>,<NULL>,<NULL>,Heterochaeta costata,Heterochaeta costata,species,<NULL>,2012-10-22 18:13:12
216332,<NULL>,<NULL>,<NULL>,101630984,101014510,U4,3-25139,146036,<NULL>,<NULL>,<NULL>,Zingeria,Zingeria,genus,<NULL>,2012-12-03 14:38:01
218163,<NULL>,<NULL>,<NULL>,101790440,101886571,COL,,<NULL>,<NULL>,<NULL>,<NULL>,Monroika africana,Monroika africana,species,<NULL>,2012-10-22 18:13:12
219680,<NULL>,<NULL>,<NULL>,101625549,101014510,U4,3-24121,<NULL>,<NULL>,<NULL>,<NULL>,Halopyrum,Halopyrum,genus,<NULL>,2012-10-22 18:13:12
223347,<NULL>,<NULL>,<NULL>,100109116,101364186,COL,,<NULL>,<NULL>,<NULL>,<NULL>,Luciliocline lopezmirandae,Luciliocline lopezmirandae,species,<NULL>,2012-10-22 18:13:12
226154,<NULL>,<NULL>,<NULL>,100501270,101014510,U4,3-23566,<NULL>,<NULL>,<NULL>,<NULL>,Boivinella,Boivinella,genus,<NULL>,2012-10-22 18:13:12
229115,<NULL>,<NULL>,<NULL>,100006218,100591085,U4,365020,<NULL>,<NULL>,<NULL>,<NULL>,Plasmoverna isopyri-thalictroidis,Plasmoverna isopyri-thalictroidis,species,<NULL>,2012-10-22 18:13:12
230795,<NULL>,<NULL>,<NULL>,100589539,100589535,U4,3-2865,191133,<NULL>,<NULL>,<NULL>,Schizocodon,Schizocodon,genus,<NULL>,2012-12-08 13:04:17
231516,<NULL>,<NULL>,<NULL>,100981365,101800010,U4,3-16221,<NULL>,<NULL>,<NULL>,<NULL>,Maddenia,Maddenia,genus,<NULL>,2012-10-22 18:13:12
233892,<NULL>,<NULL>,<NULL>,101461651,101000218,COL,,<NULL>,<NULL>,<NULL>,<NULL>,Colpodium versicolor,Colpodium versicolor,species,<NULL>,2012-10-22 18:13:12
235762,<NULL>,<NULL>,<NULL>,100296241,101042916,NCBI,172872,<NULL>,<NULL>,<NULL>,<NULL>,Platyphora panamensis,Platyphora panamensis,species,<NULL>,2012-10-22 18:13:12
236527,<NULL>,<NULL>,<NULL>,100286930,100286927,U4,3-141502016,<NULL>,<NULL>,<NULL>,<NULL>,Chorizanthe parryi fernandina,Chorizanthe parryi fernandina,subspecies,<NULL>,2012-10-22 18:13:12
237482,<NULL>,<NULL>,<NULL>,100156832,101014510,U4,3-23717,<NULL>,<NULL>,<NULL>,<NULL>,Clausospicula,Clausospicula,genus,<NULL>,2012-10-22 18:13:12
240584,<NULL>,<NULL>,<NULL>,101835335,100263341,U4,3-101477016,<NULL>,<NULL>,<NULL>,<NULL>,Marsypianthes montana,Marsypianthes montana,species,<NULL>,2012-10-22 18:13:12
240769,<NULL>,<NULL>,<NULL>,101954395,101014510,U4,3-24594,<NULL>,<NULL>,<NULL>,<NULL>,Pentarrhaphis,Pentarrhaphis,genus,<NULL>,2012-10-22 18:13:12
241531,<NULL>,<NULL>,<NULL>,100150902,101014510,U4,3-24140,<NULL>,<NULL>,<NULL>,<NULL>,Heteranthoecia,Heteranthoecia,genus,<NULL>,2012-10-22 18:13:12
241534,<NULL>,<NULL>,<NULL>,100150907,101014510,U4,3-24135,<NULL>,<NULL>,<NULL>,<NULL>,Hemisorghum,Hemisorghum,genus,<NULL>,2012-10-22 18:13:12
244726,<NULL>,<NULL>,<NULL>,101165872,101185280,U4,3-45460016,<NULL>,<NULL>,<NULL>,<NULL>,Alsophila francii,Alsophila francii,species,<NULL>,2012-10-22 18:13:12
249719,<NULL>,<NULL>,<NULL>,100041432,101014510,U4,3-24860,<NULL>,<NULL>,<NULL>,<NULL>,Silentvalleya,Silentvalleya,genus,<NULL>,2012-10-22 18:13:12
249721,<NULL>,<NULL>,<NULL>,100041430,101014510,U4,3-24876,<NULL>,<NULL>,<NULL>,<NULL>,Soderstromia,Soderstromia,genus,<NULL>,2012-10-22 18:13:12
249723,<NULL>,<NULL>,<NULL>,100041436,101014510,U4,3-24839,<NULL>,<NULL>,<NULL>,<NULL>,Scrotochloa,Scrotochloa,genus,<NULL>,2012-10-22 18:13:12
249726,<NULL>,<NULL>,<NULL>,100041435,101014510,U4,3-24870,376000,<NULL>,<NULL>,<NULL>,Sinochasea,Sinochasea,genus,<NULL>,2012-12-03 14:38:02
249734,<NULL>,<NULL>,<NULL>,100350281,100350274,U4,3-146501016,372741,<NULL>,<NULL>,<NULL>,Gustavia macarenensis macarenensis,Gustavia macarenensis macarenensis,subspecies,<NULL>,2012-12-31 13:56:26
252488,<NULL>,<NULL>,<NULL>,100223878,100204041,U4,3-48560016,<NULL>,<NULL>,<NULL>,<NULL>,Hyptis gardneri,Hyptis gardneri,species,<NULL>,2012-10-22 18:13:12
252491,<NULL>,<NULL>,<NULL>,100223875,100204041,U4,3-49119016,<NULL>,<NULL>,<NULL>,<NULL>,Hyptis goyazensis,Hyptis goyazensis,species,<NULL>,2012-10-22 18:13:12
252495,<NULL>,<NULL>,<NULL>,100223871,100204041,U4,3-76626016,<NULL>,<NULL>,<NULL>,<NULL>,Hyptis hagei,Hyptis hagei,species,<NULL>,2012-10-22 18:13:12
255023,<NULL>,<NULL>,<NULL>,100256257,101772092,NCBI,476202,<NULL>,<NULL>,<NULL>,<NULL>,Cardiosporidium cionae,Cardiosporidium cionae,species,<NULL>,2012-10-22 18:13:12
257460,<NULL>,<NULL>,<NULL>,100478700,101068865,U4,3-70700016,<NULL>,<NULL>,<NULL>,<NULL>,Chorisepalum sipapoanum,Chorisepalum sipapoanum,species,<NULL>,2012-10-22 18:13:12
261605,<NULL>,<NULL>,<NULL>,100652897,101014510,U4,3-24299,<NULL>,<NULL>,<NULL>,<NULL>,Libyella,Libyella,genus,<NULL>,2012-10-22 18:13:12
265374,<NULL>,<NULL>,<NULL>,100943867,101014510,U4,3-23724,<NULL>,<NULL>,<NULL>,<NULL>,Coelachyropsis,Coelachyropsis,genus,<NULL>,2012-10-22 18:13:12
267933,<NULL>,<NULL>,<NULL>,100060792,100060793,U4,,<NULL>,<NULL>,<NULL>,<NULL>,Corallomyxa tenera,Corallomyxa tenera,species,<NULL>,2012-10-22 18:13:12
268641,<NULL>,<NULL>,<NULL>,101295354,102055975,U4,3-12073,<NULL>,<NULL>,<NULL>,<NULL>,Desfontainiaceae,Desfontainiaceae,family,<NULL>,2012-10-22 18:13:12
269714,<NULL>,<NULL>,<NULL>,100204088,101188189,U4,505978,<NULL>,<NULL>,<NULL>,<NULL>,Stenella musicola,Stenella musicola,species,<NULL>,2012-10-22 18:13:12
269985,<NULL>,<NULL>,<NULL>,100885211,100885228,U4,305482,90258,<NULL>,<NULL>,<NULL>,Saksenaea vasiformis,Saksenaea vasiformis,species,<NULL>,2013-02-12 14:53:49
271040,<NULL>,<NULL>,<NULL>,101515299,101014510,U4,3-24724,<NULL>,<NULL>,<NULL>,<NULL>,Pseudodichanthium,Pseudodichanthium,genus,<NULL>,2012-10-22 18:13:12
271119,<NULL>,<NULL>,<NULL>,101371990,101046062,COL,,366488,<NULL>,<NULL>,<NULL>,Triplachne nitens,Triplachne nitens,species,<NULL>,2012-12-07 12:33:29
271271,<NULL>,<NULL>,<NULL>,101826345,101139720,U4,5-12002,39171,<NULL>,<NULL>,<NULL>,Monarda,Monarda (genus; in family Sphingidae),genus,<NULL>,2012-12-08 13:04:17
276199,<NULL>,<NULL>,<NULL>,100155567,101014510,U4,3-23308,<NULL>,<NULL>,<NULL>,<NULL>,Acamptoclados,Acamptoclados,genus,<NULL>,2012-10-22 18:13:12
279426,<NULL>,<NULL>,<NULL>,100552626,100371554,COL,,<NULL>,<NULL>,<NULL>,<NULL>,Metalasia umbelliformis,Metalasia umbelliformis,species,<NULL>,2012-10-22 18:13:12
283364,<NULL>,<NULL>,<NULL>,100217005,101181883,U4,14-5276,<NULL>,<NULL>,<NULL>,<NULL>,Dinaspis,Dinaspis,genus,<NULL>,2012-10-22 18:13:12
288812,<NULL>,<NULL>,<NULL>,100834856,101561862,U4,456473,<NULL>,<NULL>,<NULL>,<NULL>,Rhodotorula slooffiae,Rhodotorula slooffiae,species,<NULL>,2012-10-22 18:13:12
289035,<NULL>,<NULL>,<NULL>,101408376,100801384,U4,9-5236,<NULL>,<NULL>,<NULL>,<NULL>,Odontochinopsis,Odontochinopsis,genus,<NULL>,2012-10-22 18:13:12
289119,<NULL>,<NULL>,<NULL>,101221187,102029274,U4,127-5040,<NULL>,<NULL>,<NULL>,<NULL>,Rossyatella sp,Rossyatella sp,species,<NULL>,2012-10-22 18:13:12
293885,<NULL>,<NULL>,<NULL>,100096017,101511754,COL,,<NULL>,<NULL>,<NULL>,<NULL>,Friscanus friscanus,Friscanus friscanus,species,<NULL>,2012-10-22 18:13:12
298989,<NULL>,<NULL>,<NULL>,100270777,101888217,COL,,<NULL>,<NULL>,<NULL>,<NULL>,Sesleria ovata,Sesleria ovata,species,<NULL>,2012-10-22 18:13:12
299402,<NULL>,<NULL>,<NULL>,100419906,101014510,U4,3-24701,4527,<NULL>,<NULL>,<NULL>,Porteresia,Porteresia,genus,<NULL>,2012-12-03 14:38:01
305948,<NULL>,<NULL>,<NULL>,100849321,101341409,U4,3-135977016,<NULL>,<NULL>,<NULL>,<NULL>,Sphaeropteris insignis,Sphaeropteris insignis,species,<NULL>,2012-10-22 18:13:12
306650,<NULL>,<NULL>,<NULL>,100742990,101014510,U4,3-23515,<NULL>,<NULL>,<NULL>,<NULL>,Asthenochloa,Asthenochloa,genus,<NULL>,2012-10-22 18:13:12
313944,<NULL>,<NULL>,<NULL>,100142908,100142907,U4,9-21786,<NULL>,<NULL>,<NULL>,<NULL>,Micrasterias crux,Micrasterias crux,species,<NULL>,2012-10-22 18:13:12
314303,<NULL>,<NULL>,<NULL>,101130956,101686691,NCBI,127476,<NULL>,<NULL>,<NULL>,<NULL>,Calathus opacus,Calathus opacus,species,<NULL>,2012-10-22 18:13:12
317807,<NULL>,<NULL>,<NULL>,102155044,100274498,IRMNG,IRMid1462727,<NULL>,<NULL>,<NULL>,<NULL>,Fähreus,Fähreus,genus,<NULL>,2012-10-26 10:23:48
318567,<NULL>,<NULL>,<NULL>,100492500,100234005,COL,,<NULL>,<NULL>,<NULL>,<NULL>,Raficiba barryi,Raficiba barryi,species,<NULL>,2012-10-22 18:13:12
318568,<NULL>,<NULL>,<NULL>,100492501,100234007,COL,,<NULL>,<NULL>,<NULL>,<NULL>,Pseudofabriciola rousei,Pseudofabriciola rousei,species,<NULL>,2012-10-22 18:13:12
321425,<NULL>,<NULL>,<NULL>,101184426,101848129,U4,3-63068016,<NULL>,<NULL>,<NULL>,<NULL>,Polypodium asterolepis,Polypodium asterolepis,species,<NULL>,2012-10-22 18:13:12
322111,<NULL>,<NULL>,<NULL>,101007329,101561862,U4,125448,<NULL>,<NULL>,<NULL>,<NULL>,Rhodotorula nothofagi,Rhodotorula nothofagi,species,<NULL>,2012-10-22 18:13:12
